quantile,time,HashRate_ma7_ma30,mvrv_zscore,RSI,Mayer_multiple
0.2,2024-09-04,-0.0032917609843866364,-1.0555231683411406,0.0,0.0
0.3,2024-09-04,0.01184289544386088,-0.7269836568093702,14.890315791740791,0.0
0.4,2024-09-04,0.023815312190857977,-0.299326177322618,38.53824852848703,0.735425839018666
0.5,2024-09-04,0.0377149253291551,0.0,44.45382974267075,0.8882646848425954
0.6,2024-09-04,0.05292998386767657,0.4807693118089868,49.573056053482084,1.0529326587807584
0.7,2024-09-04,0.0723599526736069,1.0779060346725386,54.722036767957036,1.1709283383628388
0.8,2024-09-04,0.1036913718854671,1.4923362540716651,60.590966473340124,1.3075997801114896
0.9,2024-09-04,0.17954932658184647,2.1380255165396744,69.40482640933601,1.595098062771536
0.1,2024-09-05,-0.025792456538318298,-1.3564753713851756,0.0,0.0
0.2,2024-09-05,-0.0032882304136701212,-1.0554971505935296,0.0,0.0
0.3,2024-09-05,0.011842961681835717,-0.7261083029985713,14.979364512929175,0.0
0.4,2024-09-05,0.02382330494263841,-0.2997341386747288,38.54626874415553,0.7356702266074631
0.5,2024-09-05,0.03768472709643922,0.0,44.452877795274844,0.888338949979548
0.6,2024-09-05,0.05291667402514654,0.4802681889362839,49.56619870952176,1.0525300384582268
0.7,2024-09-05,0.07235296183712041,1.0776072953321267,54.72047419377253,1.1709094577336299
0.8,2024-09-05,0.10366511860446377,1.4921807104205398,60.59056082345698,1.3075804973871326
0.9,2024-09-05,0.17954823786450896,2.1377578989938026,69.40317225510591,1.5950567098357706
0.1,2024-09-06,-0.025791243059136493,-1.3562508232508403,0.0,0.0
0.2,2024-09-06,-0.0032846998429536096,-1.0554711328459183,0.0,0.0
0.3,2024-09-06,0.011845601192076139,-0.7257295664453982,15.227755988090298,0.0
0.4,2024-09-06,0.02383538549837771,-0.2999911639448071,38.55757873535895,0.7357417971860656
0.5,2024-09-06,0.0377149253291551,0.0,44.45192584787894,0.8882646848425954
0.6,2024-09-06,0.052911415409535145,0.47947575356058353,49.56588710642074,1.0519134131038748
0.7,2024-09-06,0.0723472372006857,1.0774256918032619,54.719290609692905,1.1708763925502264
0.8,2024-09-06,0.10363886532346031,1.4920251667694138,60.59015517357384,1.3075612146627755
0.9,2024-09-06,0.1795471491471715,2.137490281447933,69.40151810087583,1.5950153569000056
0.1,2024-09-07,-0.025790029579954687,-1.356026275116505,0.0,0.0
0.2,2024-09-07,-0.0032811692722370944,-1.0554451150983073,0.0,0.0
0.3,2024-09-07,0.01184952733844935,-0.7272754414129696,15.555818840237599,0.0
0.4,2024-09-07,0.023847466054117028,-0.30017272117386873,38.54061374855382,0.7358133677646682
0.5,2024-09-07,0.03771510290781599,0.0,44.44724097682322,0.8880323682131672
0.6,2024-09-07,0.05290615679392374,0.4786833181848822,49.56557550331972,1.051296787749522
0.7,2024-09-07,0.07234214566427687,1.0773026561801706,54.71829652066572,1.1708362350897255
0.8,2024-09-07,0.10361261204245698,1.4918696231182884,60.5897495236907,1.3075419319384185
0.9,2024-09-07,0.179546060429834,2.1372226639020617,69.39986394664575,1.5949740039642402
0.1,2024-09-08,-0.025788816100772882,-1.3558017269821696,0.0,0.0
0.2,2024-09-08,-0.0032808997752288515,-1.055443151370131,0.0,0.0
0.3,2024-09-08,0.011853453484822562,-0.7291274588473391,15.8838816923849,0.0
0.4,2024-09-08,0.02385985639639126,-0.30024765301344936,38.53351808835346,0.7358825875450563
0.5,2024-09-08,0.037715280486476876,0.0,44.442556105767494,0.8878000515837391
0.6,2024-09-08,0.0528923555012855,0.4783139942254417,49.56427676736924,1.0505809908502395
0.7,2024-09-08,0.07233705412786806,1.0771796205570794,54.71730243163854,1.1707960776292248
0.8,2024-09-08,0.10360070129115645,1.4917727004665187,60.58819726614173,1.3074826496347174
0.9,2024-09-08,0.17954497171249653,2.136955046356192,69.39820979241567,1.594932651028475
0.1,2024-09-09,-0.025787602621591077,-1.3555771788478341,0.0,0.0
0.2,2024-09-09,-0.0032806302782206085,-1.0554411876419545,0.0,0.0
0.3,2024-09-09,0.011856191050879383,-0.7289730946868725,16.146639820707335,0.0
0.4,2024-09-09,0.023872246738665486,-0.3003998588321728,38.528743140236614,0.7359518073254445
0.5,2024-09-09,0.03773527951776612,0.0,44.441309912867986,0.8876191615042103
0.6,2024-09-09,0.052908786101729444,0.4779446702660012,49.562978031418766,1.0498651939509571
0.7,2024-09-09,0.07233316486645631,1.07703794089515,54.716261948007755,1.1707556447512215
0.8,2024-09-09,0.10358879053985592,1.491675777814749,60.586645008592754,1.3074233673310165
0.9,2024-09-09,0.17954388299515905,2.1366874288103204,69.39655563818557,1.5948912980927095
0.1,2024-09-10,-0.02578638914240927,-1.3553526307134987,0.0,0.0
0.2,2024-09-10,-0.0032803607812123656,-1.0554392239137782,0.0,0.0
0.3,2024-09-10,0.011856551456303422,-0.7288935179349044,16.278788501379886,0.0
0.4,2024-09-10,0.023886220594929165,-0.30070661260918197,38.531152868286675,0.736154447844076
0.5,2024-09-10,0.03775527854905536,0.0,44.442556105767494,0.8878000515837391
0.6,2024-09-10,0.052899256147604615,0.4777299255868111,49.56046046210536,1.0494910703755844
0.7,2024-09-10,0.0723316801550387,1.0768589731555447,54.71512867516981,1.1707146610382135
0.8,2024-09-10,0.1035768797885554,1.4915788551629794,60.58509275104378,1.3073640850273154
0.9,2024-09-10,0.17954279427782155,2.1364198112644486,69.39490148395548,1.594849945156944
0.1,2024-09-11,-0.025785175663227466,-1.3551280825791636,0.0,0.0
0.2,2024-09-11,-0.003280091284204123,-1.0554372601856017,0.0,0.0
0.3,2024-09-11,0.01185691186172746,-0.7288139411829362,16.41093718205254,0.0
0.4,2024-09-11,0.023901777965182266,-0.30089548788224973,38.535883308420246,0.7364905091009504
0.5,2024-09-11,0.03773527951776612,0.0,44.44724097682322,0.8880323682131672
0.6,2024-09-11,0.05288545485496639,0.4776697601878712,49.55672405942904,1.0494586201241205
0.7,2024-09-11,0.0723301954436211,1.0766800054159391,54.71399540233186,1.1706736773252053
0.8,2024-09-11,0.10356496903725482,1.4914819325112092,60.5835404934948,1.3073048027236143
0.9,2024-09-11,0.17954170556048407,2.1361521937185795,69.39324732972541,1.5948085922211788
